Order_ID,Date,Product,Category,Quantity,Unit_Cost,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Customer_Type,Payment_Method
ORD1575,2026-04-18,Stapler,Office,4,45,75,300,180,120,40.0,Business,Card
ORD1062,2026-04-18,Drawing Book,School,5,30,50,250,150,100,40.0,Business,Card
ORD1599,2026-04-18,Color Pencils,School,4,45,80,320,180,140,43.75,Business,UPI
ORD1928,2026-04-18,Color Pencils,School,9,45,80,720,405,315,43.75,Student,Cash
ORD0215,2026-04-18,Ball Pen,Writing,6,5,10,60,30,30,50.0,Student,Card
ORD0837,2026-04-19,Color Pencils,School,6,45,80,480,270,210,43.75,Individual,Cash
ORD1080,2026-04-19,Glue,School,8,15,25,200,120,80,40.0,Business,UPI
ORD1711,2026-04-19,Calculator,Office,9,180,300,2700,1620,1080,40.0,Individual,UPI
ORD1451,2026-04-19,Stapler,Office,4,45,75,300,180,120,40.0,Business,Cash
ORD0458,2026-04-19,Glue,School,1,15,25,25,15,10,40.0,Individual,UPI
ORD0921,2026-04-19,Notebook,Paper,6,35,60,360,210,150,41.66666666666667,Student,Cash
ORD0267,2026-04-20,Gel Pen,Writing,9,10,20,180,90,90,50.0,Individual,Card
ORD0555,2026-04-20,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Individual,Card
ORD0143,2026-04-20,Pencil,Writing,8,4,8,64,32,32,50.0,Business,Card
ORD0174,2026-04-20,Drawing Book,School,3,30,50,150,90,60,40.0,Student,UPI
ORD1812,2026-04-20,Stapler,Office,9,45,75,675,405,270,40.0,Student,Cash
ORD0106,2026-04-20,A4 Sheets,Paper,10,180,250,2500,1800,700,28.000000000000004,Individual,Card
ORD0327,2026-04-20,Pencil,Writing,3,4,8,24,12,12,50.0,Student,Cash
ORD1281,2026-04-20,Gel Pen,Writing,6,10,20,120,60,60,50.0,Business,Cash
ORD1133,2026-04-21,Notebook,Paper,1,35,60,60,35,25,41.66666666666667,Individual,Card
ORD0160,2026-04-21,Glue,School,3,15,25,75,45,30,40.0,Business,Cash
ORD1329,2026-04-21,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Individual,UPI
ORD1746,2026-04-21,Gel Pen,Writing,10,10,20,200,100,100,50.0,Student,UPI
ORD1982,2026-04-21,Drawing Book,School,3,30,50,150,90,60,40.0,Individual,Cash
ORD0428,2026-04-21,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Student,Cash
ORD1355,2026-04-21,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Student,UPI
ORD1741,2026-04-21,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Individual,Card
ORD1717,2026-04-21,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Business,Cash
ORD0142,2026-04-21,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Business,UPI
ORD0893,2026-04-21,Glue,School,1,15,25,25,15,10,40.0,Individual,UPI
ORD0298,2026-04-22,Notebook,Paper,2,35,60,120,70,50,41.66666666666667,Business,Card
ORD1503,2026-04-22,Drawing Book,School,1,30,50,50,30,20,40.0,Business,Card
ORD1619,2026-04-22,Color Pencils,School,9,45,80,720,405,315,43.75,Business,Cash
ORD1328,2026-04-22,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Individual,Card
ORD1988,2026-04-22,Scissors,Office,5,25,45,225,125,100,44.44444444444444,Student,Card
ORD0198,2026-04-22,Marker,Writing,1,20,35,35,20,15,42.857142857142854,Business,UPI
ORD0053,2026-04-22,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Individual,UPI
ORD0135,2026-04-23,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Business,UPI
ORD0727,2026-04-23,Gel Pen,Writing,3,10,20,60,30,30,50.0,Individual,Cash
ORD0927,2026-04-23,Highlighter,Writing,1,20,35,35,20,15,42.857142857142854,Business,UPI
ORD0608,2026-04-23,Calculator,Office,7,180,300,2100,1260,840,40.0,Individual,Cash
ORD1786,2026-04-23,Color Pencils,School,8,45,80,640,360,280,43.75,Student,UPI
ORD0531,2026-04-23,Glue,School,8,15,25,200,120,80,40.0,Individual,Cash
ORD1419,2026-04-23,Scissors,Office,2,25,45,90,50,40,44.44444444444444,Individual,Cash
ORD1806,2026-04-23,A4 Sheets,Paper,4,180,250,1000,720,280,28.000000000000004,Business,UPI
ORD1317,2026-04-23,A4 Sheets,Paper,7,180,250,1750,1260,490,28.000000000000004,Business,Card
ORD0619,2026-04-23,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Student,Cash
ORD0315,2026-04-24,Glue,School,1,15,25,25,15,10,40.0,Individual,UPI
ORD1669,2026-04-24,File,Office,4,18,35,140,72,68,48.57142857142857,Student,Cash
ORD1297,2026-04-24,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Individual,Cash
ORD0251,2026-04-24,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Student,Cash
ORD0511,2026-04-24,Calculator,Office,3,180,300,900,540,360,40.0,Student,Card
ORD1198,2026-04-24,Pencil,Writing,6,4,8,48,24,24,50.0,Student,UPI
ORD0246,2026-04-24,Highlighter,Writing,7,20,35,245,140,105,42.857142857142854,Business,UPI
ORD0961,2026-04-24,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Business,Cash
ORD0343,2026-04-24,Calculator,Office,10,180,300,3000,1800,1200,40.0,Individual,Card
ORD0248,2026-04-25,Glue,School,2,15,25,50,30,20,40.0,Student,Card
ORD0784,2026-04-25,Drawing Book,School,4,30,50,200,120,80,40.0,Student,Cash
ORD0545,2026-04-25,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Business,UPI
ORD1840,2026-04-25,Stapler,Office,10,45,75,750,450,300,40.0,Individual,Card
ORD0065,2026-04-25,Stapler,Office,8,45,75,600,360,240,40.0,Individual,UPI
ORD1162,2026-04-25,Glue,School,5,15,25,125,75,50,40.0,Individual,Cash
ORD0527,2026-04-25,Glue,School,2,15,25,50,30,20,40.0,Business,Card
ORD0318,2026-04-25,Glue,School,7,15,25,175,105,70,40.0,Individual,UPI
ORD0168,2026-04-25,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Student,UPI
ORD1120,2026-04-25,Pencil,Writing,3,4,8,24,12,12,50.0,Individual,Card
ORD0046,2026-04-25,A4 Sheets,Paper,4,180,250,1000,720,280,28.000000000000004,Student,Card
ORD0283,2026-04-26,Notebook,Paper,8,35,60,480,280,200,41.66666666666667,Student,Cash
ORD1737,2026-04-26,Drawing Book,School,10,30,50,500,300,200,40.0,Student,Card
ORD0416,2026-04-26,File,Office,4,18,35,140,72,68,48.57142857142857,Individual,Cash
ORD0100,2026-04-26,File,Office,9,18,35,315,162,153,48.57142857142857,Student,Cash
ORD0237,2026-04-26,Gel Pen,Writing,8,10,20,160,80,80,50.0,Student,Cash
ORD1784,2026-04-26,Color Pencils,School,10,45,80,800,450,350,43.75,Individual,Card
ORD0166,2026-04-26,Drawing Book,School,6,30,50,300,180,120,40.0,Student,Cash
ORD0510,2026-04-26,Eraser,School,5,3,7,35,15,20,57.14285714285714,Individual,UPI
ORD0560,2026-04-26,Gel Pen,Writing,1,10,20,20,10,10,50.0,Business,Cash
ORD1776,2026-04-26,Stapler,Office,6,45,75,450,270,180,40.0,Business,UPI
ORD0876,2026-04-27,Stapler,Office,4,45,75,300,180,120,40.0,Business,Cash
ORD1554,2026-04-27,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Student,UPI
ORD1207,2026-04-27,Calculator,Office,2,180,300,600,360,240,40.0,Student,UPI
ORD1520,2026-04-27,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Business,Card
ORD1493,2026-04-27,Glue,School,7,15,25,175,105,70,40.0,Individual,Cash
ORD1504,2026-04-27,Glue,School,10,15,25,250,150,100,40.0,Individual,UPI
ORD0630,2026-04-27,Calculator,Office,9,180,300,2700,1620,1080,40.0,Individual,UPI
ORD0138,2026-04-27,Notebook,Paper,1,35,60,60,35,25,41.66666666666667,Student,UPI
ORD1563,2026-04-28,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Individual,UPI
ORD0382,2026-04-28,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Student,Card
ORD0393,2026-04-28,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Business,UPI
ORD1927,2026-04-28,Ball Pen,Writing,8,5,10,80,40,40,50.0,Business,UPI
ORD1622,2026-04-28,Ball Pen,Writing,1,5,10,10,5,5,50.0,Individual,UPI
ORD1727,2026-04-28,A4 Sheets,Paper,9,180,250,2250,1620,630,28.000000000000004,Individual,Card
ORD0610,2026-04-28,Glue,School,9,15,25,225,135,90,40.0,Business,UPI
ORD1732,2026-04-28,Color Pencils,School,8,45,80,640,360,280,43.75,Individual,UPI
ORD0501,2026-04-29,Eraser,School,10,3,7,70,30,40,57.14285714285714,Individual,Card
ORD0971,2026-04-29,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Business,UPI
ORD1424,2026-04-29,Color Pencils,School,5,45,80,400,225,175,43.75,Individual,Card
ORD0398,2026-04-29,Marker,Writing,9,20,35,315,180,135,42.857142857142854,Student,Cash
ORD0485,2026-04-29,Eraser,School,6,3,7,42,18,24,57.14285714285714,Business,Card
ORD0117,2026-04-30,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Student,UPI
ORD1417,2026-04-30,Glue,School,8,15,25,200,120,80,40.0,Student,Cash
ORD0089,2026-04-30,File,Office,1,18,35,35,18,17,48.57142857142857,Business,Card
ORD1890,2026-04-30,Pencil,Writing,2,4,8,16,8,8,50.0,Business,Cash
ORD1366,2026-04-30,Glue,School,8,15,25,200,120,80,40.0,Student,UPI
ORD1118,2026-04-30,Ball Pen,Writing,4,5,10,40,20,20,50.0,Business,Card
ORD1552,2026-04-30,Color Pencils,School,8,45,80,640,360,280,43.75,Business,Card
ORD1553,2026-04-30,Color Pencils,School,2,45,80,160,90,70,43.75,Student,Card
ORD0702,2026-05-01,File,Office,8,18,35,280,144,136,48.57142857142857,Business,Cash
ORD1041,2026-05-01,Gel Pen,Writing,6,10,20,120,60,60,50.0,Individual,Card
ORD0011,2026-05-01,Stapler,Office,3,45,75,225,135,90,40.0,Business,Card
ORD0123,2026-05-01,Ball Pen,Writing,3,5,10,30,15,15,50.0,Business,Cash
ORD0536,2026-05-01,Glue,School,8,15,25,200,120,80,40.0,Individual,UPI
ORD1387,2026-05-01,Calculator,Office,3,180,300,900,540,360,40.0,Business,Cash
ORD0939,2026-05-01,Scissors,Office,3,25,45,135,75,60,44.44444444444444,Student,UPI
ORD1416,2026-05-01,Stapler,Office,2,45,75,150,90,60,40.0,Individual,Cash
ORD0600,2026-05-02,Eraser,School,10,3,7,70,30,40,57.14285714285714,Business,UPI
ORD0833,2026-05-02,File,Office,9,18,35,315,162,153,48.57142857142857,Student,UPI
ORD1593,2026-05-02,Stapler,Office,1,45,75,75,45,30,40.0,Business,UPI
ORD0231,2026-05-02,Gel Pen,Writing,6,10,20,120,60,60,50.0,Individual,Card
ORD1577,2026-05-02,File,Office,3,18,35,105,54,51,48.57142857142857,Business,Cash
ORD0468,2026-05-02,Calculator,Office,10,180,300,3000,1800,1200,40.0,Student,Cash
ORD1316,2026-05-03,Pencil,Writing,4,4,8,32,16,16,50.0,Individual,Card
ORD0799,2026-05-03,File,Office,5,18,35,175,90,85,48.57142857142857,Individual,UPI
ORD0816,2026-05-03,Scissors,Office,5,25,45,225,125,100,44.44444444444444,Business,Card
ORD1726,2026-05-03,Eraser,School,4,3,7,28,12,16,57.14285714285714,Student,Card
ORD0937,2026-05-03,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Student,Card
ORD0331,2026-05-03,File,Office,6,18,35,210,108,102,48.57142857142857,Student,UPI
ORD0696,2026-05-03,Drawing Book,School,9,30,50,450,270,180,40.0,Individual,Card
ORD1540,2026-05-03,Drawing Book,School,7,30,50,350,210,140,40.0,Individual,UPI
ORD1183,2026-05-03,Gel Pen,Writing,1,10,20,20,10,10,50.0,Student,Card
ORD1571,2026-05-03,Gel Pen,Writing,4,10,20,80,40,40,50.0,Business,Card
ORD1150,2026-05-03,Pencil,Writing,3,4,8,24,12,12,50.0,Business,Cash
ORD1050,2026-05-03,Drawing Book,School,4,30,50,200,120,80,40.0,Business,Card
ORD1064,2026-05-04,Color Pencils,School,7,45,80,560,315,245,43.75,Individual,Cash
ORD1570,2026-05-04,Gel Pen,Writing,6,10,20,120,60,60,50.0,Student,UPI
ORD0373,2026-05-04,Notebook,Paper,3,35,60,180,105,75,41.66666666666667,Student,Card
ORD0310,2026-05-04,Ball Pen,Writing,9,5,10,90,45,45,50.0,Student,UPI
ORD0498,2026-05-05,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Student,Card
ORD1655,2026-05-05,Gel Pen,Writing,3,10,20,60,30,30,50.0,Individual,Card
ORD0390,2026-05-05,Ball Pen,Writing,1,5,10,10,5,5,50.0,Business,Card
ORD1847,2026-05-05,Scissors,Office,2,25,45,90,50,40,44.44444444444444,Individual,Card
ORD0432,2026-05-06,Pencil,Writing,2,4,8,16,8,8,50.0,Student,Card
ORD1309,2026-05-06,Ball Pen,Writing,8,5,10,80,40,40,50.0,Student,Cash
ORD1223,2026-05-06,Eraser,School,5,3,7,35,15,20,57.14285714285714,Individual,Cash
ORD1166,2026-05-06,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Individual,Cash
ORD0354,2026-05-06,Color Pencils,School,3,45,80,240,135,105,43.75,Individual,Cash
ORD1205,2026-05-07,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Student,Card
ORD1060,2026-05-07,Marker,Writing,2,20,35,70,40,30,42.857142857142854,Individual,Cash
ORD1130,2026-05-07,Gel Pen,Writing,9,10,20,180,90,90,50.0,Student,Cash
ORD1053,2026-05-07,Stapler,Office,3,45,75,225,135,90,40.0,Individual,Cash
ORD1663,2026-05-07,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Student,UPI
ORD0352,2026-05-07,Calculator,Office,9,180,300,2700,1620,1080,40.0,Student,Cash
ORD0564,2026-05-07,File,Office,3,18,35,105,54,51,48.57142857142857,Student,Cash
ORD0853,2026-05-07,Calculator,Office,3,180,300,900,540,360,40.0,Individual,UPI
ORD0614,2026-05-08,Ball Pen,Writing,7,5,10,70,35,35,50.0,Student,UPI
ORD0378,2026-05-08,Stapler,Office,4,45,75,300,180,120,40.0,Individual,Cash
ORD1798,2026-05-08,Notebook,Paper,4,35,60,240,140,100,41.66666666666667,Student,UPI
ORD1645,2026-05-08,Ball Pen,Writing,3,5,10,30,15,15,50.0,Business,Card
ORD1291,2026-05-08,Drawing Book,School,4,30,50,200,120,80,40.0,Individual,Cash
ORD0660,2026-05-08,Glue,School,9,15,25,225,135,90,40.0,Student,Card
ORD1918,2026-05-08,Drawing Book,School,9,30,50,450,270,180,40.0,Individual,UPI
ORD0369,2026-05-08,Stapler,Office,7,45,75,525,315,210,40.0,Business,UPI
ORD1601,2026-05-09,Stapler,Office,1,45,75,75,45,30,40.0,Student,UPI
ORD1491,2026-05-09,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Business,Card
ORD1887,2026-05-09,Ball Pen,Writing,8,5,10,80,40,40,50.0,Individual,UPI
ORD0577,2026-05-10,Highlighter,Writing,6,20,35,210,120,90,42.857142857142854,Business,Card
ORD0219,2026-05-10,File,Office,1,18,35,35,18,17,48.57142857142857,Student,Card
ORD1917,2026-05-10,Calculator,Office,1,180,300,300,180,120,40.0,Student,Card
ORD0336,2026-05-10,Drawing Book,School,10,30,50,500,300,200,40.0,Individual,UPI
ORD1745,2026-05-10,Highlighter,Writing,7,20,35,245,140,105,42.857142857142854,Student,UPI
ORD1044,2026-05-10,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Individual,Cash
ORD1352,2026-05-10,Highlighter,Writing,3,20,35,105,60,45,42.857142857142854,Business,Cash
ORD1383,2026-05-10,A4 Sheets,Paper,5,180,250,1250,900,350,28.000000000000004,Business,UPI
ORD1565,2026-05-10,Scissors,Office,5,25,45,225,125,100,44.44444444444444,Individual,Card
ORD0795,2026-05-10,Notebook,Paper,2,35,60,120,70,50,41.66666666666667,Individual,Cash
ORD0822,2026-05-11,File,Office,5,18,35,175,90,85,48.57142857142857,Individual,Card
ORD1314,2026-05-11,Highlighter,Writing,5,20,35,175,100,75,42.857142857142854,Business,Card
ORD1857,2026-05-11,Calculator,Office,7,180,300,2100,1260,840,40.0,Student,Cash
ORD0855,2026-05-11,Calculator,Office,8,180,300,2400,1440,960,40.0,Business,Cash
ORD1158,2026-05-11,Calculator,Office,7,180,300,2100,1260,840,40.0,Student,Card
ORD1353,2026-05-11,Eraser,School,1,3,7,7,3,4,57.14285714285714,Individual,UPI
ORD0911,2026-05-11,Gel Pen,Writing,6,10,20,120,60,60,50.0,Individual,Card
ORD1123,2026-05-11,Stapler,Office,8,45,75,600,360,240,40.0,Student,Card
ORD1343,2026-05-11,Drawing Book,School,9,30,50,450,270,180,40.0,Business,Cash
ORD1144,2026-05-11,Ball Pen,Writing,3,5,10,30,15,15,50.0,Individual,Card
ORD0781,2026-05-11,Highlighter,Writing,5,20,35,175,100,75,42.857142857142854,Student,UPI
ORD1934,2026-05-11,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Business,Card
ORD1377,2026-05-11,Calculator,Office,2,180,300,600,360,240,40.0,Student,Cash
ORD1939,2026-05-11,Glue,School,8,15,25,200,120,80,40.0,Student,Cash
ORD1077,2026-05-12,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Business,Cash
ORD1901,2026-05-12,Pencil,Writing,10,4,8,80,40,40,50.0,Individual,Card
ORD0863,2026-05-12,Glue,School,9,15,25,225,135,90,40.0,Student,UPI
ORD1101,2026-05-12,A4 Sheets,Paper,1,180,250,250,180,70,28.000000000000004,Business,Cash
ORD0505,2026-05-12,Stapler,Office,6,45,75,450,270,180,40.0,Individual,Cash
ORD0102,2026-05-13,Ball Pen,Writing,7,5,10,70,35,35,50.0,Business,Cash
ORD0663,2026-05-13,Notebook,Paper,1,35,60,60,35,25,41.66666666666667,Individual,Card
ORD1459,2026-05-13,Calculator,Office,3,180,300,900,540,360,40.0,Individual,Card
ORD0681,2026-05-13,Drawing Book,School,1,30,50,50,30,20,40.0,Business,Card
ORD1791,2026-05-13,Marker,Writing,3,20,35,105,60,45,42.857142857142854,Business,UPI
ORD1432,2026-05-13,Drawing Book,School,9,30,50,450,270,180,40.0,Individual,UPI
ORD1016,2026-05-14,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Student,UPI
ORD0542,2026-05-14,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Business,UPI
ORD0984,2026-05-14,Glue,School,6,15,25,150,90,60,40.0,Individual,UPI
ORD1427,2026-05-14,Eraser,School,9,3,7,63,27,36,57.14285714285714,Student,Card
ORD0316,2026-05-14,Pencil,Writing,4,4,8,32,16,16,50.0,Student,Cash
ORD1156,2026-05-15,Stapler,Office,2,45,75,150,90,60,40.0,Individual,Card
ORD1754,2026-05-15,Stapler,Office,6,45,75,450,270,180,40.0,Student,Card
ORD1690,2026-05-15,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Individual,UPI
ORD0483,2026-05-15,Ball Pen,Writing,4,5,10,40,20,20,50.0,Student,UPI
ORD1629,2026-05-15,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Individual,Cash
ORD1789,2026-05-15,A4 Sheets,Paper,6,180,250,1500,1080,420,28.000000000000004,Student,Card
ORD0720,2026-05-15,File,Office,4,18,35,140,72,68,48.57142857142857,Business,Cash
ORD1644,2026-05-15,Stapler,Office,8,45,75,600,360,240,40.0,Student,Cash
ORD1367,2026-05-15,Stapler,Office,9,45,75,675,405,270,40.0,Business,UPI
ORD0693,2026-05-15,Color Pencils,School,10,45,80,800,450,350,43.75,Student,Card
ORD1763,2026-05-16,Eraser,School,6,3,7,42,18,24,57.14285714285714,Business,Card
ORD0252,2026-05-16,Gel Pen,Writing,3,10,20,60,30,30,50.0,Individual,Card
ORD0293,2026-05-16,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Business,UPI
ORD1288,2026-05-16,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Business,UPI
ORD1892,2026-05-16,Highlighter,Writing,10,20,35,350,200,150,42.857142857142854,Individual,Card
ORD1065,2026-05-16,Color Pencils,School,7,45,80,560,315,245,43.75,Student,UPI
ORD1705,2026-05-16,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Student,Card
ORD1181,2026-05-16,Gel Pen,Writing,10,10,20,200,100,100,50.0,Business,Cash
ORD1894,2026-05-16,A4 Sheets,Paper,5,180,250,1250,900,350,28.000000000000004,Individual,UPI
ORD0088,2026-05-16,Ball Pen,Writing,1,5,10,10,5,5,50.0,Student,Cash
ORD1154,2026-05-16,Notebook,Paper,3,35,60,180,105,75,41.66666666666667,Student,Card
ORD0879,2026-05-16,Highlighter,Writing,9,20,35,315,180,135,42.857142857142854,Individual,Cash
ORD0671,2026-05-17,Scissors,Office,5,25,45,225,125,100,44.44444444444444,Student,UPI
ORD1958,2026-05-17,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Business,UPI
ORD1926,2026-05-17,Marker,Writing,2,20,35,70,40,30,42.857142857142854,Student,Card
ORD0786,2026-05-17,Calculator,Office,1,180,300,300,180,120,40.0,Business,UPI
ORD1740,2026-05-17,File,Office,1,18,35,35,18,17,48.57142857142857,Business,UPI
ORD1430,2026-05-17,Color Pencils,School,8,45,80,640,360,280,43.75,Business,UPI
ORD0291,2026-05-17,File,Office,4,18,35,140,72,68,48.57142857142857,Student,UPI
ORD1019,2026-05-18,A4 Sheets,Paper,5,180,250,1250,900,350,28.000000000000004,Business,UPI
ORD0026,2026-05-18,Ball Pen,Writing,8,5,10,80,40,40,50.0,Business,Cash
ORD0541,2026-05-18,Pencil,Writing,9,4,8,72,36,36,50.0,Individual,Cash
ORD1842,2026-05-18,Color Pencils,School,1,45,80,80,45,35,43.75,Individual,Cash
ORD1514,2026-05-18,Scissors,Office,2,25,45,90,50,40,44.44444444444444,Business,UPI
ORD1079,2026-05-19,Eraser,School,7,3,7,49,21,28,57.14285714285714,Student,Cash
ORD0765,2026-05-19,Pencil,Writing,9,4,8,72,36,36,50.0,Business,Cash
ORD1720,2026-05-19,File,Office,2,18,35,70,36,34,48.57142857142857,Student,UPI
ORD1852,2026-05-19,Glue,School,1,15,25,25,15,10,40.0,Business,UPI
ORD0526,2026-05-19,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Business,Cash
ORD0201,2026-05-19,Stapler,Office,3,45,75,225,135,90,40.0,Business,UPI
ORD0682,2026-05-19,Calculator,Office,10,180,300,3000,1800,1200,40.0,Business,UPI
ORD1632,2026-05-20,Marker,Writing,6,20,35,210,120,90,42.857142857142854,Individual,Card
ORD1933,2026-05-20,Marker,Writing,10,20,35,350,200,150,42.857142857142854,Student,Card
ORD1777,2026-05-20,Notebook,Paper,3,35,60,180,105,75,41.66666666666667,Student,Card
ORD0519,2026-05-20,Pencil,Writing,7,4,8,56,28,28,50.0,Individual,UPI
ORD0229,2026-05-20,Ball Pen,Writing,4,5,10,40,20,20,50.0,Individual,UPI
ORD0539,2026-05-20,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Individual,UPI
ORD0271,2026-05-20,Calculator,Office,2,180,300,600,360,240,40.0,Individual,Card
ORD0013,2026-05-21,A4 Sheets,Paper,1,180,250,250,180,70,28.000000000000004,Business,Cash
ORD1781,2026-05-21,Marker,Writing,6,20,35,210,120,90,42.857142857142854,Student,UPI
ORD1308,2026-05-21,Drawing Book,School,10,30,50,500,300,200,40.0,Business,Cash
ORD1639,2026-05-21,Drawing Book,School,9,30,50,450,270,180,40.0,Student,UPI
ORD1496,2026-05-21,Gel Pen,Writing,4,10,20,80,40,40,50.0,Student,Cash
ORD1100,2026-05-21,Drawing Book,School,6,30,50,300,180,120,40.0,Business,Cash
ORD1750,2026-05-22,Drawing Book,School,10,30,50,500,300,200,40.0,Business,UPI
ORD1910,2026-05-22,Gel Pen,Writing,2,10,20,40,20,20,50.0,Business,Card
ORD0655,2026-05-22,Ball Pen,Writing,10,5,10,100,50,50,50.0,Student,Card
ORD1823,2026-05-22,Pencil,Writing,5,4,8,40,20,20,50.0,Individual,Card
ORD0131,2026-05-22,Marker,Writing,10,20,35,350,200,150,42.857142857142854,Individual,Cash
ORD0154,2026-05-22,Stapler,Office,4,45,75,300,180,120,40.0,Student,Card
ORD0524,2026-05-22,Glue,School,10,15,25,250,150,100,40.0,Student,Cash
ORD0082,2026-05-22,Color Pencils,School,4,45,80,320,180,140,43.75,Business,Cash
ORD0746,2026-05-22,Drawing Book,School,4,30,50,200,120,80,40.0,Business,Card
ORD0881,2026-05-22,Marker,Writing,5,20,35,175,100,75,42.857142857142854,Individual,UPI
ORD1611,2026-05-23,Scissors,Office,6,25,45,270,150,120,44.44444444444444,Student,Card
ORD0289,2026-05-23,Marker,Writing,9,20,35,315,180,135,42.857142857142854,Individual,Card
ORD1279,2026-05-23,Marker,Writing,6,20,35,210,120,90,42.857142857142854,Student,Card
ORD0778,2026-05-23,Eraser,School,3,3,7,21,9,12,57.14285714285714,Business,Cash
ORD0121,2026-05-23,Pencil,Writing,2,4,8,16,8,8,50.0,Business,UPI
ORD1513,2026-05-23,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Student,Cash
ORD0386,2026-05-23,Stapler,Office,9,45,75,675,405,270,40.0,Student,Card
ORD0145,2026-05-23,Marker,Writing,9,20,35,315,180,135,42.857142857142854,Individual,Card
ORD1152,2026-05-23,Gel Pen,Writing,5,10,20,100,50,50,50.0,Business,UPI
ORD1025,2026-05-23,Gel Pen,Writing,4,10,20,80,40,40,50.0,Business,Cash
ORD0788,2026-05-23,File,Office,1,18,35,35,18,17,48.57142857142857,Student,UPI
ORD0091,2026-05-24,Calculator,Office,6,180,300,1800,1080,720,40.0,Individual,Cash
ORD1957,2026-05-24,Stapler,Office,10,45,75,750,450,300,40.0,Individual,Card
ORD1457,2026-05-24,Glue,School,6,15,25,150,90,60,40.0,Student,UPI
ORD1402,2026-05-24,Notebook,Paper,3,35,60,180,105,75,41.66666666666667,Individual,Cash
ORD1391,2026-05-24,Highlighter,Writing,7,20,35,245,140,105,42.857142857142854,Individual,UPI
ORD0281,2026-05-24,Pencil,Writing,6,4,8,48,24,24,50.0,Student,Card
ORD1597,2026-05-24,Highlighter,Writing,10,20,35,350,200,150,42.857142857142854,Student,UPI
ORD1177,2026-05-24,Eraser,School,3,3,7,21,9,12,57.14285714285714,Business,Card
ORD1040,2026-05-24,Gel Pen,Writing,2,10,20,40,20,20,50.0,Student,Cash
ORD0358,2026-05-24,Notebook,Paper,8,35,60,480,280,200,41.66666666666667,Student,Cash
ORD1683,2026-05-24,Drawing Book,School,10,30,50,500,300,200,40.0,Individual,Cash
ORD1921,2026-05-24,Ball Pen,Writing,2,5,10,20,10,10,50.0,Student,Cash
ORD1574,2026-05-24,Color Pencils,School,10,45,80,800,450,350,43.75,Business,Card
ORD0452,2026-05-24,Pencil,Writing,6,4,8,48,24,24,50.0,Student,Card
ORD0615,2026-05-24,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Student,Cash
ORD1220,2026-05-24,File,Office,6,18,35,210,108,102,48.57142857142857,Business,Cash
ORD0949,2026-05-24,Stapler,Office,1,45,75,75,45,30,40.0,Student,UPI
ORD0124,2026-05-24,A4 Sheets,Paper,1,180,250,250,180,70,28.000000000000004,Student,Card
ORD0222,2026-05-25,Glue,School,1,15,25,25,15,10,40.0,Individual,Cash
ORD1111,2026-05-25,Drawing Book,School,4,30,50,200,120,80,40.0,Student,UPI
